Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-08,"$373,100","$536,310","$287,499","$288,749","$316,667","$368,260",NA,NA,"$211,724","$150,000","$312,857","$200,000","$210,526","$234,090",NA,"$386,403","$221,875","$1,060,345","$333,333","$412,500","$166,087","$1,062,500","$359,900","$452,941","$369,565","$563,959","$358,999",NA,"$269,213","$220,633","$309,000","$204,586","$418,829","$841,101",NA,"$505,769","$880,750","$465,384","$740,000","$610,000","$233,107","$208,333","$302,752","$407,792",NA,"$210,000","$174,999","$185,333","$286,110","$480,434",NA,"$186,250",,"$330,500","$358,806","$510,000",NA,NA,"$251,116","$560,050","$365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-08,"$355,000","$526,000","$300,000","$261,363","$270,000","$350,920",NA,NA,"$200,719","$133,333","$294,642","$190,000","$226,086","$215,625",NA,"$386,128","$211,905","$1,016,304","$350,000","$337,500","$151,388","$450,000","$324,000","$456,818","$373,529","$545,120","$354,827",NA,"$248,427","$219,147","$320,000","$196,609","$408,730","$876,712",NA,"$473,749","$794,500","$520,161","$706,500","$611,000","$237,878","$193,333","$279,779","$396,483",NA,"$207,000","$187,143","$190,666","$293,749","$474,999",NA,"$180,667",,"$338,960","$344,495","$420,000",NA,NA,"$233,169","$529,210","$350,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-08,"$352,730","$470,250","$262,500","$272,222","$269,444","$320,050",NA,NA,"$189,506","$170,000","$293,332","$180,000","$204,687","$218,750",NA,"$381,736","$185,833","$929,999","$250,000","$322,222","$134,761","$625,000","$302,000","$455,882","$350,000","$524,594","$346,575",NA,"$237,780","$220,894","$312,500","$190,666","$388,712","$854,545",NA,"$431,579","$787,500","$440,000","$650,000","$582,000","$231,632","$208,333","$267,592","$382,945",NA,"$190,714","$158,332","$173,703","$285,293","$478,408",NA,"$163,333",,"$304,220","$327,375","$400,000",NA,NA,"$222,982","$481,460","$335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-08,"$319,310","$427,040","$252,500","$251,471","$268,750","$294,790",NA,NA,"$178,764","$225,000","$300,000","$175,000","$194,545","$190,000",NA,"$385,269","$174,705","$899,390","$325,000","$345,000","$132,307","$625,000","$280,000","$415,909","$335,714","$502,647","$339,597",NA,"$229,125","$195,902","$320,250","$177,302","$378,759","$788,043",NA,"$393,877","$752,625","$371,428","$600,000","$475,000","$210,465","$197,999","$264,935","$362,773",NA,"$185,384","$131,249","$166,333","$328,571","$431,771",NA,"$166,470",,"$288,930","$297,672","$371,985",NA,NA,"$212,790","$424,870","$310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-08,"$307,210","$405,400","$291,666","$256,579","$247,499","$281,820",NA,NA,"$174,482","$173,333","$283,333","$160,000","$193,333","$196,363",NA,"$336,764","$175,999","$932,291","$316,667","$357,142","$122,187","$625,000","$285,000","$419,047","$298,610","$497,642","$325,000",NA,"$221,870","$196,917","$275,000","$171,807","$365,578","$748,238",NA,"$411,956","$713,688","$354,166","$549,940","$500,000","$213,333","$231,249","$250,641","$362,999",NA,"$185,555","$150,000","$170,000","$276,666","$427,647",NA,"$166,923",,"$277,590","$291,460","$345,000",NA,NA,"$205,667","$404,190","$304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-08,"$287,880","$390,270","$225,000","$268,750","$228,124","$273,140",NA,NA,"$160,298","$105,000","$284,374","$151,150","$202,500","$186,666",NA,"$314,305","$167,500","$869,318","$262,500","$320,000","$126,315","$562,500","$275,000","$389,473","$333,333","$462,226","$321,428",NA,"$210,721","$184,762","$299,950","$167,017","$345,386","$747,726",NA,"$369,642","$659,500","$300,000","$515,000","$437,000","$211,111","$250,000","$236,688","$336,725",NA,"$174,545","$153,999","$158,999","$228,846","$382,588",NA,"$150,909",,"$242,670","$276,055","$320,000",NA,NA,"$196,819","$379,730","$285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-08,"$283,060","$368,240","$261,111","$255,952","$254,167","$253,790",NA,NA,"$157,499","$170,000","$262,500","$147,000","$176,666","$164,000",NA,"$318,075","$160,000","$704,545","$325,000","$250,000","$115,333","$450,000","$255,000","$393,477","$321,428","$453,524","$318,571",NA,"$201,751","$181,655","$276,950","$156,478","$346,597","$711,363",NA,"$383,333","$600,000","$352,173","$512,450","$455,000","$205,555","$190,000","$217,941","$338,983",NA,"$171,874","$180,000","$143,125","$261,111","$370,754",NA,"$159,090",,"$242,320","$264,178","$313,000",NA,NA,"$186,107","$359,910","$275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-09,"$249,960","$324,170","$216,666","$247,726","$231,249","$231,250","$190,000","$329,411","$145,200","$163,333","$276,562","$126,400","$186,250","$171,666",NA,"$285,798","$170,666","$778,409","$350,000","$266,666","$114,137","$812,500","$230,000","$387,499","$316,667","$442,168","$286,573",NA,"$189,903","$167,967","$265,000","$138,605","$332,195","$635,638","$157,199","$388,461","$551,000","$297,916","$450,000","$450,000","$206,579","$173,333","$206,034","$326,000","$143,587","$163,750","$120,000","$131,724","$237,499","$364,534","$247,221","$150,000",,"$226,360","$234,821","$288,450","$159,302",NA,"$168,485","$328,680","$249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,"$245,230","$327,370","$206,250","$238,157","$229,999","$224,620","$180,000","$350,000","$133,870","$150,000","$279,999","$130,000","$160,000","$160,000",NA,"$267,830","$163,636","$702,380","$233,333","$275,000","$101,500","$625,000","$210,000","$318,182","$288,888","$456,989","$308,088",NA,"$184,677","$168,100","$255,000","$135,527","$332,887","$717,390","$153,882","$363,157","$562,500","$331,250","$445,000","$380,000","$206,000","$185,000","$204,779","$312,338","$138,705","$154,444","$154,999","$131,739","$234,999","$359,632","$208,333","$143,636",,"$228,460","$239,459","$275,000","$155,473",NA,"$167,587","$321,110","$254,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,"$249,790","$316,440","$204,167","$247,499","$182,000","$225,820","$140,000","$350,000","$144,200","$140,000","$259,375","$136,719","$158,332","$164,286",NA,"$255,665","$142,857","$699,999","$218,750","$250,000","$98,076","$875,000","$217,000","$351,351","$283,333","$463,003","$292,987",NA,"$180,043","$168,652","$258,500","$131,853","$326,832","$703,124","$149,534","$369,999","$576,940","$296,590","$448,750","$400,000","$182,500","$190,000","$192,285","$330,952","$136,978","$147,777","$130,000","$147,073","$215,277","$364,919","$218,750","$154,285",,"$222,770","$234,841","$275,000","$153,433",NA,"$161,501","$326,840","$250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-09,"$253,110","$337,100","$186,666","$238,888","$177,499","$235,030","$275,000","$324,390","$135,999","$115,999","$275,000","$115,000","$185,000","$150,000",NA,"$252,776","$142,000","$831,730","$225,000","$262,500","$110,000","$500,000","$212,000","$350,000","$300,000","$461,032","$294,033",NA,"$171,480","$167,355","$250,000","$121,685","$337,222","$712,263","$147,053","$338,889","$610,000","$412,500","$465,000","$425,000","$211,538","$160,000","$185,769","$319,583","$133,962","$166,956","$153,333","$123,077","$225,000","$394,545","$234,782","$142,500",,"$227,320","$227,367","$280,000","$152,301",NA,"$153,388","$346,940","$244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-09,"$263,440","$374,850","$232,142","$242,307","$219,444","$241,960","$250,000","$334,523","$140,000","$165,000","$282,352","$125,000","$163,333","$153,333",NA,"$248,851","$126,363","$712,499","$180,000","$267,857","$98,043","$875,000","$203,500","$362,121","$320,833","$496,268","$301,648",NA,"$171,673","$179,027","$251,579","$120,406","$341,666","$765,306","$154,712","$367,777","$726,500","$302,778","$490,000","$452,500","$193,333","$180,000","$199,676","$352,550","$140,879","$157,499","$140,000","$131,739","$247,916","$415,584","$277,631","$149,230",,"$238,780","$236,781","$284,900","$161,411",NA,"$150,861","$374,800","$250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-09,"$274,640","$405,260","$208,333","$258,000","$243,749","$261,840","$254,167","$349,000","$140,263","$160,000","$263,750","$130,000","$171,666","$148,571",NA,"$286,657","$151,818","$835,937","$241,666","$291,666","$98,749","$687,499","$205,000","$385,713","$300,000","$522,750","$293,499",NA,"$178,919","$179,938","$273,950","$123,141","$362,647","$789,352","$153,010","$378,571","$756,250","$405,882","$550,000","$519,000","$190,000","$173,999","$193,269","$338,505","$139,693","$166,666","$125,000","$134,736","$221,875","$443,846","$245,535","$140,000",,"$263,190","$246,128","$310,000","$164,272",NA,"$155,055","$411,590","$260,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-09,"$285,310","$397,460","$200,000","$267,708","$171,428","$278,820","$200,000","$339,215","$146,707","$171,666","$266,304","$133,750","$178,888","$160,000",NA,"$298,719","$149,375","$762,500","$180,000","$258,333","$110,571","$604,166","$230,000","$369,642","$314,286","$526,670","$299,037",NA,"$184,261","$181,908","$239,000","$123,526","$372,645","$786,972","$164,269","$406,250","$755,000","$428,125","$587,000","$535,000","$198,499","$166,666","$209,066","$365,966","$141,525","$161,818","$166,666","$141,892","$225,000","$456,435","$306,098","$136,153",,"$259,710","$252,164","$340,000","$168,503",NA,"$158,218","$433,620","$270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-09,"$293,400","$392,260","$214,285","$227,631","$237,499","$276,030","$212,500","$314,286","$149,047","$165,000","$265,476","$133,000","$153,999","$145,833",NA,"$310,957","$145,000","$835,000","$187,500","$218,750","$107,586","$500,000","$235,000","$337,096","$284,615","$539,980","$309,259",NA,"$183,164","$188,828","$272,500","$126,704","$375,706","$710,843","$160,000","$394,564","$672,500","$380,768","$555,000","$500,000","$203,125","$170,000","$210,577","$361,792","$139,393","$170,000","$160,000","$124,762","$234,374","$466,197","$247,413","$135,384",,"$260,430","$257,620","$334,950","$168,508",NA,"$158,581","$411,270","$275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,"$296,610","$432,440","$225,000","$245,832","$265,000","$271,960","$156,666","$294,117","$151,086","$183,333","$268,421","$130,000","$174,999","$161,429",NA,"$345,597","$138,823","$804,166","$256,250","$247,726","$113,792","$750,000","$230,000","$355,555","$294,999","$541,089","$294,010",NA,"$183,497","$180,496","$270,000","$129,879","$386,046","$736,666","$161,477","$413,793","$690,000","$434,375","$553,000","$534,000","$192,222","$150,000","$207,432","$352,586","$143,111","$166,842","$157,999","$131,935","$250,000","$441,666","$246,428","$157,999",,"$270,170","$264,023","$355,000","$167,483",NA,"$160,702","$429,650","$287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,"$297,500","$427,180","$215,625","$236,110","$207,143","$295,440","$194,999","$298,025","$152,840","$146,666","$256,579","$138,000","$156,249","$150,000",NA,"$308,280","$144,666","$769,737","$225,000","$287,499","$108,387","$450,000","$240,000","$377,272","$272,916","$526,842","$294,999",NA,"$186,257","$185,891","$273,000","$131,578","$378,540","$766,827","$171,298","$379,166","$702,000","$423,077","$590,000","$515,000","$188,000","$163,750","$203,297","$372,268","$147,419","$156,470","$173,999","$131,785","$212,500","$441,743","$238,999","$148,000",,"$267,520","$269,762","$350,000","$170,708",NA,"$163,200","$441,150","$285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-09,"$304,550","$431,980","$180,000","$255,555","$231,249","$304,420","$193,333","$327,381","$153,728","$145,000","$263,043","$141,250","$166,000","$156,666",NA,"$315,397","$159,285","$727,272","$212,500","$250,000","$114,999","$625,000","$245,000","$402,381","$268,750","$547,495","$317,708",NA,"$194,999","$185,463","$295,000","$135,987","$376,448","$815,476","$168,421","$427,174","$725,000","$435,714","$605,000","$550,000","$191,851","$180,000","$225,949","$365,908","$141,111","$170,000","$152,499","$137,187","$225,000","$435,795","$244,999","$142,000",,"$271,920","$280,159","$365,250","$172,222",NA,"$171,794","$453,110","$299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-09,"$306,860","$408,590","$160,000","$245,237","$220,833","$294,440","$150,000","$315,789","$148,172","$176,666","$242,187","$135,000","$155,833","$162,857",NA,"$332,267","$132,142","$815,341","$215,000","$262,500","$110,624","$487,499","$250,000","$364,999","$276,666","$544,300","$288,999",NA,"$191,344","$186,695","$260,000","$135,938","$382,226","$764,583","$171,392","$398,809","$750,000","$433,333","$560,000","$550,000","$185,882","$167,500","$222,074","$386,915","$144,725","$157,332","$145,000","$140,750","$202,273","$427,894","$253,409","$156,249",,"$270,300","$276,126","$346,000","$168,901",NA,"$170,227","$437,100","$295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-10,"$284,600","$383,330","$170,000","$250,000","$166,000","$274,100","$185,000","$325,000","$145,965","$160,000","$246,874","$127,900","$174,999","$137,140",NA,"$316,698","$140,667","$729,166","$215,000","$237,499","$96,666","$625,000","$246,500","$358,695","$256,250","$527,477","$287,287",NA,"$193,687","$173,305","$325,000","$134,999","$366,778","$696,428","$170,943","$383,333","$633,500","$466,666","$525,000","$495,000","$180,909","$132,499","$215,983","$365,822","$140,175","$170,999","$140,000","$134,137","$220,833","$420,689","$263,461","$145,000",,"$254,540","$265,303","$325,000","$165,981",NA,"$171,035","$398,900","$280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-10,"$278,190","$410,230","$190,000","$219,230","$193,333","$278,350","$194,999","$307,576","$152,741","$150,000","$232,499","$147,599","$165,000","$128,181",NA,"$283,299","$160,000","$782,609","$250,000","$262,500","$100,952","$1,250,000","$255,000","$336,842","$261,111","$533,805","$287,890",NA,"$198,129","$176,586","$279,540","$134,047","$372,096","$692,934","$160,588","$370,512","$655,000","$380,768","$550,000","$500,000","$181,000","$165,000","$204,297","$356,707","$145,303","$162,143","$162,500","$134,999","$200,000","$451,724","$234,999","$148,571",,"$249,010","$265,239","$340,000","$164,776",NA,"$172,226","$416,500","$280,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-10,"$300,900","$432,720","$186,000","$250,000","$185,000","$287,800","$190,000","$311,956","$150,963","$120,000","$270,652","$136,000","$154,285","$155,000",NA,"$290,000","$146,000","$790,625","$210,000","$294,999","$108,080","$625,000","$245,000","$351,562","$270,454","$550,420","$291,565",NA,"$201,104","$180,388","$275,610","$137,585","$393,598","$799,528","$167,683","$377,680","$800,000","$381,820","$590,000","$525,000","$175,499","$150,000","$211,538","$359,047","$145,384","$152,222","$132,857","$145,143","$202,273","$444,886","$260,714","$145,000",,"$263,310","$280,160","$340,000","$168,569",NA,"$177,910","$432,200","$300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-10,"$307,000","$407,830","$170,000","$238,000","$193,333","$298,850","$160,000","$311,956","$148,230","$146,000","$265,480","$136,250","$170,000","$126,000",NA,"$289,710","$145,830","$892,360","$275,000","$240,620","$115,130","$625,000","$262,000","$343,750","$263,333","$546,050","$295,380",NA,"$209,530","$182,155","$333,000","$138,220","$388,480","$799,180","$171,428","$403,120","$750,000","$475,000","$628,000","$557,650","$171,330","$180,000","$211,670","$365,140","$141,892","$162,000","$146,670","$132,630","$215,000","$442,610","$242,307","$163,529",,"$257,950","$284,060","$357,000","$169,221",NA,"$179,710","$446,410","$300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-10,"$327,460","$472,370","$208,330","$236,760","$191,999","$308,330","$150,000","$318,000","$157,520","$166,666","$261,960","$145,520","$178,570","$135,000",NA,"$297,410","$140,910","$838,940","$225,000","$280,000","$124,440","$666,666","$280,000","$367,390","$272,058","$555,800","$284,090",NA,"$213,060","$189,113","$296,500","$137,370","$391,410","$747,023","$174,633","$386,670","$740,000","$513,890","$630,000","$525,000","$189,540","$165,000","$224,120","$368,310","$150,309","$177,999","$127,500","$141,820","$218,750","$440,370","$271,000","$153,999",,"$270,470","$305,170","$380,000","$178,005",NA,"$183,430","$483,800","$322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-10,"$313,890","$474,520","$188,000","$229,464","$192,499","$326,970","$140,000","$335,227","$161,176","$106,666","$242,856","$132,000","$174,999","$146,430",NA,"$310,871","$135,555","$840,686","$225,000","$257,143","$119,130","$583,333","$274,000","$390,322","$275,000","$566,508","$285,879",NA,"$214,335","$194,266","$315,000","$141,895","$397,911","$848,557","$170,549","$445,000","$793,000","$468,749","$633,000","$507,500","$190,333","$170,000","$212,832","$366,386","$145,806","$171,333","$140,000","$140,889","$204,167","$450,934","$286,249","$132,222",,"$260,870","$292,246","$380,000","$175,361",NA,"$185,130","$479,630","$310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-10,"$318,550","$458,180","$200,000","$235,710","$201,667","$318,110","$150,000","$325,581","$150,000","$182,500","$250,000","$144,700","$177,999","$140,770",NA,"$331,420","$146,666","$822,674","$450,000","$239,999","$107,780","$400,000","$270,000","$391,666","$269,117","$568,970","$288,186",NA,"$212,570","$185,217","$265,000","$144,627","$389,437","$777,500","$169,459","$395,348","$816,000","$400,000","$630,000","$510,000","$164,500","$154,999","$212,963","$370,429","$148,148","$172,499","$100,000","$130,789","$210,416","$444,230","$239,705","$158,749",,"$253,150","$295,230","$354,525","$171,123",NA,"$183,460","$485,310","$310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-10,"$320,860","$440,480","$172,500","$243,420","$203,125","$313,200","$185,000","$290,151","$149,880","$134,999","$252,780","$142,700","$168,570","$132,860",NA,"$336,420","$142,500","$794,120","$225,000","$258,330","$121,870","$333,333","$270,000","$394,230","$293,749","$561,900","$293,580",NA,"$208,120","$184,180","$280,000","$144,210","$384,700","$709,459","$170,000","$369,090","$780,000","$536,290","$625,000","$514,000","$171,180","$130,000","$207,090","$378,830","$143,098","$175,454","$127,500","$138,420","$202,778","$434,480","$252,778","$131,999",,"$252,750","$290,490","$370,000","$172,023",NA,"$183,424","$468,310","$310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-10,"$309,720","$424,770","$167,500","$225,000","$172,222","$310,840","$95,000","$296,211","$155,060","$180,000","$247,220","$130,000","$167,860","$127,500",NA,"$355,900","$141,670","$797,790","$250,000","$232,500","$121,070","$500,000","$249,950","$347,830","$271,153","$557,390","$282,594",NA,"$209,660","$180,680","$274,000","$141,150","$388,850","$717,672","$173,670","$369,230","$685,000","$513,890","$608,000","$527,500","$175,420","$145,000","$199,700","$369,660","$140,972","$161,429","$150,000","$131,790","$208,333","$453,290","$226,190","$150,000",,"$248,050","$295,230","$353,000","$170,034",NA,"$181,640","$451,400","$315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-10,"$305,150","$444,670","$186,670","$244,050","$194,999","$289,830","$140,000","$275,862","$149,460","$126,666","$240,280","$135,000","$167,780","$125,000",NA,"$333,970","$140,000","$757,810","$220,000","$304,550","$107,500","$500,000","$275,000","$344,740","$242,646","$519,140","$286,231",NA,"$205,150","$178,871","$250,000","$140,360","$384,570","$736,841","$173,134","$371,740","$675,000","$431,250","$618,500","$502,500","$172,860","$142,500","$218,180","$351,250","$144,321","$154,999","$130,000","$123,750","$234,999","$426,980","$229,999","$121,429",,"$243,540","$282,680","$355,000","$166,574",NA,"$179,921","$457,970","$300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-10,"$296,480","$434,420","$137,500","$208,930","$180,000","$281,400","$125,000","$289,843","$146,020","$125,000","$271,880","$130,000","$164,000","$113,640",NA,"$302,450","$129,000","$861,610","$134,999","$251,790","$108,890","$750,000","$244,000","$334,620","$277,272","$541,220","$269,805",NA,"$199,340","$181,383","$283,450","$138,340","$385,490","$766,304","$163,283","$358,750","$696,000","$416,670","$575,000","$535,000","$170,910","$190,000","$213,260","$349,380","$141,923","$155,999","$136,670","$121,600","$202,083","$453,610","$241,304","$125,000",,"$243,370","$281,780","$345,000","$163,347",NA,"$174,770","$439,790","$299,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-10,"$304,770","$412,210","$173,330","$230,000","$182,000","$287,080","$150,000","$298,809","$145,280","$118,332","$248,440","$125,000","$158,000","$113,750",NA,"$328,140","$143,080","$753,680","$206,250","$220,830","$117,500","$450,000","$235,000","$350,000","$247,499","$499,810","$271,875",NA,"$205,220","$177,159","$279,900","$134,760","$375,790","$721,036","$162,500","$377,550","$699,500","$453,850","$548,000","$512,500","$176,870","$163,330","$204,290","$344,680","$140,361","$159,166","$136,670","$131,510","$177,777","$441,570","$233,928","$138,571",,"$240,970","$278,360","$354,200","$163,585",NA,"$178,238","$428,840","$297,995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-11,"$279,220","$363,750","$160,000","$180,000","$163,333","$257,930","$225,000","$279,545","$136,020","$190,000","$244,790","$127,000","$147,140","$107,500",NA,"$305,570","$146,150","$657,890","$193,333","$225,000","$100,620","$625,000","$251,850","$313,890","$236,538","$511,590","$262,778",NA,"$197,550","$169,838","$279,000","$138,040","$370,100","$632,936","$166,129","$342,450","$575,000","$362,500","$524,000","$425,000","$152,140","$145,000","$192,170","$338,090","$132,962","$175,714","$140,000","$113,330","$153,749","$411,760","$223,809","$128,571",,"$226,840","$268,940","$328,750","$156,393",NA,"$173,720","$386,390","$285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-11,"$271,370","$392,660","$200,000","$190,000","$153,333","$267,270","$216,666","$248,999","$141,360","$85,000","$238,890","$125,000","$154,000","$123,330",NA,"$286,100","$149,230","$632,580","$174,999","$200,000","$117,270","$562,500","$231,000","$354,760","$228,124","$496,540","$268,852",NA,"$203,640","$167,633","$285,000","$131,470","$367,770","$645,454","$163,210","$328,750","$591,500","$380,000","$520,000","$452,000","$162,110","$140,000","$191,780","$315,340","$131,428","$137,777","$83,330","$120,340","$192,499","$389,650","$231,999","$122,500",,"$235,790","$266,830","$313,400","$155,356",NA,"$174,041","$379,250","$282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-11,"$286,550","$420,420","$170,000","$222,370","$170,000","$273,350","$140,000","$278,333","$138,120","$110,000","$250,000","$127,500","$137,270","$94,170",NA,"$282,170","$133,530","$826,700","$216,666","$192,500","$115,290","$1,125,000","$255,900","$332,610","$211,363","$523,610","$254,268",NA,"$201,520","$167,457","$247,500","$130,690","$383,620","$764,535","$155,698","$362,700","$666,950","$436,360","$550,250","$465,000","$154,810","$107,500","$193,480","$325,910","$135,483","$135,262","$125,000","$121,950","$151,428","$443,920","$221,153","$150,833",,"$232,270","$272,600","$345,000","$156,089",NA,"$172,730","$418,980","$293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-11,"$294,140","$390,960","$130,000","$217,040","$157,142","$286,320","$125,000","$278,124","$130,200","$125,000","$225,000","$126,750","$136,150","$98,330",NA,"$290,600","$135,380","$726,060","$225,000","$225,000","$103,890","$474,999","$255,000","$306,820","$208,333","$530,140","$270,482",NA,"$199,230","$168,378","$261,000","$128,900","$378,230","$721,311","$163,222","$390,180","$700,000","$400,000","$578,000","$460,000","$153,330","$120,000","$189,120","$332,650","$134,090","$157,999","$110,000","$111,600","$171,111","$448,440","$241,071","$137,777",,"$237,420","$277,300","$360,000","$156,895",NA,"$169,460","$421,770","$298,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-11,"$292,850","$415,830","$171,250","$222,620","$147,500","$283,950","$160,000","$262,000","$136,850","$122,000","$250,000","$135,000","$137,690","$105,560",NA,"$271,540","$116,670","$807,140","$180,000","$281,250","$111,850","$541,667","$250,000","$377,270","$252,941","$544,700","$255,488",NA,"$200,000","$166,243","$275,000","$127,380","$382,300","$701,922","$162,375","$381,450","$800,000","$428,950","$599,950","$436,250","$151,110","$100,000","$191,850","$353,750","$136,785","$146,363","$117,500","$117,960","$181,429","$425,000","$236,666","$131,111",,"$233,390","$276,680","$349,500","$156,854",NA,"$172,110","$440,330","$296,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-11,"$296,410","$415,300","$152,500","$221,050","$198,332","$299,360","$208,333","$295,454","$135,490","$100,000","$243,750","$140,000","$154,000","$85,620",NA,"$301,300","$122,000","$843,080","$208,333","$181,430","$114,210","$450,000","$285,000","$350,000","$226,562","$534,680","$267,134",NA,"$202,910","$165,329","$249,000","$129,570","$377,550","$742,646","$165,000","$364,750","$735,000","$428,570","$623,000","$537,500","$156,840","$140,000","$189,790","$327,430","$137,634","$154,545","$87,500","$121,520","$166,000","$443,290","$236,538","$142,727",,"$232,230","$276,230","$367,000","$159,597",NA,"$172,800","$454,370","$295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-11,"$297,660","$420,150","$170,000","$196,430","$150,000","$292,620","$173,333","$265,150","$137,100","$142,500","$233,000","$139,950","$114,280","$118,890",NA,"$317,060","$92,500","$761,030","$180,000","$214,280","$113,080","$583,333","$250,000","$334,780","$222,368","$551,510","$265,200",NA,"$200,910","$168,090","$242,500","$133,950","$375,330","$739,753","$161,810","$355,620","$729,900","$415,620","$607,000","$470,000","$154,700","$143,330","$190,560","$333,490","$130,220","$142,000","$131,430","$114,230","$177,500","$421,880","$235,580","$141,538",,"$228,470","$279,280","$338,000","$159,789",NA,"$171,670","$432,080","$299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
